,Illinois,North Dakota,Washington,District of Columbia,Oklahoma,Oregon,Delaware,North Carolina,Missouri,Arizona,New Hampshire,Vermont,New Jersey,New York,Connecticut,Wisconsin,Virginia,Arkansas,Virgin Islands,Wyoming,California,Tennessee,Alaska,Texas,Utah,Mississippi,West Virginia,Hawaii,Massachusetts,Kansas,Kentucky,Idaho,Louisiana,Maine,Indiana,Minnesota,Colorado,South Carolina,Florida,Northern Mariana Islands,Michigan,Georgia,Nevada,Rhode Island,Pennsylvania,Guam,Ohio,Puerto Rico,Maryland,Iowa,Montana,New Mexico,South Dakota,Alabama,Nebraska
2020-05-20,0.026466191857908994,0.010309278350515427,0.035082390462449764,0.025767421017252934,0.02490423943387654,0.01872023388503785,0.017126229735347165,0.023599620235996266,0.02488720710231407,0.015250396555630985,0.011718971681516477,0.0,0.0015923566878981443,0.012557555462536563,0.02365014139271837,0.023386239507349416,0.01985906470211396,0.006620034973769728,0.02573238321456839,0.008258856148423366,0.02807236431690585,0.02635763374208322,0.018124932570935393,0.008683125925333046,0.05119382022471908,0.029812054439403823,0.021481972177533892,0.0042918454935623185,0.046487814867909094,0.011436209713352241,0.02655889145496526,0.008227650185886448,0.03267396679618506,0.0062259403734423735,0.047643979057591546,0.049403747870528036,0.10526315789473695,0.01929069594895383,0.02968934329532047,0.020050833097994936,0.016360746673314885,0.018489378442171578,0.0175955479171781,0.030212917806589745,0.018523282737329616,0.016965182952060065,0.018707302019707495,0.019913419913419883,0.001071811361200492,0.0,0.0352608816964286,0.010715592493858228,0.015193370165745845,0.04270166985129187,0.034916201117318524
2020-05-16,0.008309062874764406,0.010204081632652962,0.022448829873083387,0.039536915683704654,0.01815463747735424,0.01411775597111653,0.01950794213007101,0.01629786670200084,0.011502414086907109,0.01734258866593752,0.008385920628242838,0.0,0.0015898251192367763,0.0008267879288963442,0.018247741963331787,0.01790895089365674,0.02254327191513128,0.0008685941183770307,0.002573009134182458,0.009215106924494565,0.023665048543689338,0.021978310532258405,0.012680583518773547,0.012654712789590628,0.047297748680606544,0.015553357907039489,0.025477116916805542,0.0,0.012524461839530376,0.018355359765051427,0.011248593925759387,0.008580939974774049,0.015563536856507687,0.0053831951429477165,0.029318673996335143,0.02813852813852824,0.0,0.016341534430047933,0.013939278212717232,0.0030454042081948796,0.007926044030171164,0.022016222479721792,0.0193019141064823,0.017896316822537894,0.007072493053801532,0.010869565217391353,0.020097772949484005,0.024052065647991006,0.0064239828693790635,0.0,0.02375096856786718,0.009205626810095069,0.014965986394557929,0.01617401003904062,0.01754385964912286
2020-05-17,0.02676068303457657,0.007575757575757569,0.016718088541292975,0.011346921622189532,0.01962272602842008,0.01209548587338527,0.018626900772334976,0.025945241199478497,0.020637371893865053,0.018736287845546373,0.01891305557100731,0.0,0.0,0.01404378356051228,0.025625264942772397,0.01681973327703301,0.02074943689850528,0.046243491197619724,0.03182343128448606,0.009681720679459715,0.01541197391819793,0.024717368961973296,0.012114870363911123,0.015650095976808887,0.04433246156790194,0.012039660056657242,0.014093414039208607,0.004273504273504258,0.026768457672980306,0.017880317231434795,0.015572858731924377,0.011651427556138794,0.026608285618053173,0.0034954103375142154,0.03150455845066613,0.016315789473684283,0.0,0.018979409131602454,0.016572504708098013,0.01766491857576602,0.014160772682333178,0.024187452758881234,0.009547104308032184,0.014292196007259506,0.010032605969400477,0.02162037835662134,0.01966085033177678,0.02017131804365846,0.0,0.0,0.024746610504146282,0.012401352874858995,0.006702412868632601,0.012388270346557873,0.01591511936339529
2020-05-18,0.02399470461691222,0.0,0.02794636556104435,0.02285476833575739,0.024870946877707745,0.012627401461170695,0.008238010284395081,0.021349599695005717,0.022558459422283406,0.010811043631821615,0.015832286946552365,0.0,0.0015873015873015817,0.008553971486761736,0.015706048895410163,0.017475862546285192,0.022801738548980266,0.00580637516293403,0.0203954731998508,0.009445337620578753,0.016345592527729158,0.044681811343463274,0.01002848871938622,0.009334079031107168,0.04067920840459327,0.023792862141357674,0.012828507795100252,0.0021276595744681437,0.02079999999999993,0.015582943759739232,0.018893756845564047,0.006579347334148444,0.015748031496062964,0.0041512526734741595,0.03352335128915862,0.032625582599689285,0.0,0.01750131787032161,0.016858095590959632,0.01057770545158676,0.01091847141400204,0.035055350553505615,0.012192262602579218,0.012748825766047966,0.014402781226719563,0.030055721281026626,0.025950028119225532,0.019772481040086776,0.004255319148936065,0.0,0.032273603082851654,0.011743267867989404,0.007989347536617952,0.02230483271375472,0.01305483028720622
2020-05-19,0.054621848739495826,0.007518796992481258,0.022724152135109144,0.016250253910217394,0.025529584072587763,0.014028680858644282,0.015274525110590575,0.019534652233420324,0.0157384987893463,0.011228055224135058,0.025474283871661285,0.009795191451469343,0.0015847860538826808,0.012116316639741553,0.024568149911493586,0.01986259438133464,0.037395397489539794,0.02038171536286515,0.015965874466788543,0.007906487301271303,0.04480183802412396,0.018673195084485394,0.01188512937162356,0.012438618950264546,0.037621786594670636,0.022470950102529086,0.01240214618699964,0.014861995753715496,0.025170569795316178,0.01841260984795645,0.039505509271701156,0.00930120190855832,0.023578811369509012,0.004131295823701642,0.02322639408966709,0.05065195586760285,0.0,0.01671674783269439,0.00783384951721633,0.020128824476650653,0.011082428342531703,0.021746880570409965,0.03127171646977067,0.01314045936395769,0.02252141982864142,0.012731544724331911,0.025234925606891112,0.024833997343957526,0.0,0.0,0.023736195364753465,0.0061036621973182825,0.03500660501981501,0.04386363636363644,0.014175257731958713
2020-05-29,0.027735212994177028,0.0,0.02805934080687389,0.09094543274035582,0.027436865021770673,0.017216390706662477,0.0048953020478252895,0.023431779350744364,0.03138657131505762,0.025367128078713996,0.021146690425030146,0.0,0.0015822784810126667,0.011173184357541999,0.022658445285117068,0.022910691656106152,0.019032014116460827,0.012700611938575301,0.016674664107485526,0.03352239058664175,0.03188565145684441,0.02834456434663779,0.012521074519501019,0.009058654789763754,0.029979071214435216,0.02130859864627732,0.012771503040833965,0.0020920502092049986,0.02734058818239049,0.014107656485413012,0.017321613236814803,0.007134355946515569,0.02114231618807194,0.00578451431514182,0.03526037287967965,0.06396181384248201,0.04761904761904767,0.024832693548934914,0.026753434562545086,0.0042094185740595425,0.01615530219659278,0.016399162595952532,0.016097634022162355,0.022234332425068226,0.0,0.023524333657062746,0.020470125455899435,0.020603861604250318,0.006355932203389925,0.0,0.037346541874316186,0.008453505718547971,0.02297383535417996,0.0285216634008274,0.017789072426937835
2020-05-27,0.019084538541821905,0.004975124378109541,0.019131570355860328,0.028215463539758234,0.02613913751017094,0.01273692845732044,0.011018159559273544,0.017052229906987737,0.013482280431432958,0.01594509626646401,0.019630988734635313,0.0,0.0,0.024072612470402488,0.026360502937035735,0.01604016561797028,0.021026592455163806,0.03386158932846883,0.02513274336283189,0.011494252873563315,0.03782631859350016,0.020483445984648796,0.008936104080635943,0.007425001870277503,0.04420890768301389,0.03289150711831135,0.012009951102341931,0.0,0.02083515713910522,0.017152890329551695,0.020076238881829633,0.008232544628710148,0.02364029666254641,0.004644172780940536,0.03472819336963795,0.03947958725886047,0.0,0.02078361177406518,0.02975352112676055,0.012313335079905618,0.015205337029977395,0.040164778578784865,0.012158278682484758,0.0276148843160251,0.04285372276753652,0.02076963626779116,0.017364944518253767,0.02298120873539866,0.002105263157894832,0.0,0.023815801036997986,0.01213017751479284,0.0636306924516532,0.042054755856618664,0.0024968789013732895
2020-05-30,0.035040234089246614,0.012376237623762387,0.02767811378780105,0.02904490377761948,0.022180372462858422,0.02029331514324695,0.009636730575176555,0.018876773361472532,0.009248701380970559,0.013672309528143467,0.016962802637539687,0.0,0.0,0.01194605009633909,0.022609024690190216,0.016332424193807205,0.023500908540278642,0.005624172915747794,0.014272559852670286,0.0031580652126970143,0.03336755646817258,0.02400143694290402,0.00850487957838686,0.008150004641232611,0.04417797412432933,0.0301806083650189,0.010595914215478563,0.0,0.028042191921790582,0.03160270880361171,0.0186846038863977,0.0025209698858688068,0.02566037735849047,0.004832075726395324,0.049397534739854976,0.02071644367716874,0.0,0.019905828868322706,0.018977603009061372,0.006211180124223503,0.01133632031861187,0.02310231023102305,0.015725101921956863,0.02666528325378703,0.025711662075298403,0.020708531295186905,0.019901046552263324,0.025195482189400487,0.0021008403361344463,0.0,0.022861230329041415,0.010425801422585979,0.014076246334310927,0.028981581798483314,0.012453300124533051
2020-05-28,0.023252526680330732,0.0,0.018640897755610952,0.025454545454545396,0.02077250444432477,0.008691291993982997,0.011143870871020978,0.01369390103567314,0.018076826512678945,0.014764859634070815,0.014378340922589494,0.0008818342151675207,0.0,0.009139375476009182,0.022580943570767786,0.01505967039211975,0.03171973014557938,0.001754578352889613,0.0034044484793462892,0.0034441006323153722,0.02086438152011927,0.028744957025083284,0.011051471711287064,0.005745433117265719,0.03666767402034865,0.018992695117262537,0.01610468042274782,0.0,0.01209542876209535,0.015059853262968215,0.014673514306676516,0.006858083394294168,0.021780721118469515,0.004389367914570563,0.0219963925916149,0.022410147991543283,0.0,0.016015028018339317,0.012919463087248229,0.010030864197530853,0.00779162330173544,0.02870967741935493,0.008099197247706469,0.020313289540171864,0.02126230975828114,0.0177586643055907,0.010802329985031722,0.015980629539951607,0.002096436058700135,0.0,0.013846541161990578,0.012005785920925716,0.02429149797570851,0.024809160305343525,0.0
2020-05-26,0.03508771929824572,0.007334963325183352,0.013587122834934906,0.018068220195879725,0.024001773218074174,0.00480530240265109,0.01000790748245528,0.017709161085253777,0.014180024660912505,0.017283076741579695,0.010368635487569833,0.0,0.0,0.005283018867924483,0.015442234103183461,0.010512892289508802,0.011127681541814871,0.01499726327312545,0.006446505315539364,0.016705547958061784,0.009245742092457432,0.017796628231633305,0.006431076342055642,0.0036619305697964677,0.036050918278107025,0.015544823422879661,0.015023939243850037,0.0,0.01821478612049776,0.009256910981486177,0.011569052783803269,0.0060848242666424746,0.01195448653319886,0.003491235061936049,0.032973182385605426,0.0016542597187758634,0.0,0.017736830559994976,0.008779194964386283,0.0056022408963585235,0.009768895835659208,0.02226403261210419,0.0,0.008122028526148961,0.00504054350208194,0.020729767349373596,0.007850133809099047,0.01537178265014294,0.006276150627614996,0.0,0.040917117315969476,0.013149745104578558,0.006211180124223503,0.018236691710010966,0.03690036900368998
2020-05-31,0.044308020819431526,0.009708737864077666,0.013404987621520537,0.025045612871122946,0.029963820773678762,0.012244393139841714,0.010153402001321199,0.01126603457891795,0.013252279635258324,0.009838030074606596,0.015743468392331206,0.0035242290748898064,0.0015797788309637184,0.013138138138138133,0.011029149739861799,0.01129613099818405,0.021046063081461286,0.008628127696289845,0.031014720755141,0.008861694271547593,0.01687560270009647,0.011224190643715604,0.004524450257850754,0.004086398131932345,0.030247608328643816,0.020285332144449386,0.01146714378659719,0.0,0.02136959689169493,0.012564392511622113,0.008101024541339097,0.004332912077992468,0.014802163393111245,0.002839850391023413,0.007959328249364406,0.008257638315441795,0.0,0.01628845028789594,0.007717569786535261,0.004811344644213733,0.007145226380673275,0.019631901840490906,0.010309278350515427,0.023383768913342484,0.014609681639773164,0.020795792139482794,0.019171534784917732,0.011853068888628027,0.005197505197505281,0.0,0.04280753836774731,0.012837996708205957,0.04040404040404044,0.01791007126190336,0.008303677342823335
2020-05-24,0.024408945686900996,0.0024038461538462563,0.028540785318476924,0.015695792880258796,0.01950482366598605,0.009041664969657415,0.00036330168571985233,0.0033090668431501324,0.008639308855291628,0.007254005014641907,0.015380592402415294,0.0008779631255486642,0.004731861198738141,0.011856243052982496,0.009921928696050575,0.011748234721207673,0.024834713039613376,0.010799828913601317,0.015040871934604905,0.011554951375091438,0.01327643432906589,0.015572582315179107,0.005624753183268716,0.00915697674418614,0.02298693613728431,0.022795135095768693,0.01503578033287778,0.0041753653444676075,0.02829291488349983,0.011291723538900511,0.012999290947766529,0.005546852931357593,0.017110799438990076,0.003070504978720745,0.02476434595667265,0.006142506142506221,0.0,0.013118826879961132,0.014991037966433085,0.01839717741935476,0.01060749523143012,0.02196149217809862,0.010063335679099117,0.019873271889401023,0.012250161186331487,0.01908396946564883,0.02660969551699588,0.010206448619809683,0.004136504653567741,0.0,0.02305424228559816,0.013325285541833098,0.024271844660194164,0.0399603494207299,0.0117647058823529
2020-05-23,0.031062874251496897,0.031175059952038398,0.02902328814737576,0.04158037278954918,0.02157588369833019,0.013763874873864879,0.006198096990533308,0.008245382585752026,0.01023078753271478,0.012370311252992927,0.015217849366703451,0.0008771929824560321,0.0,0.0142804833394361,0.013227236240533236,0.01934299981950538,0.012251978748780257,0.006347191367819693,0.0211532266723935,0.005504729415413134,0.02433317735142726,0.026344765711023177,0.007164084058586262,0.007201497911565546,0.021491501290380022,0.023355169467388137,0.015129911280101327,0.008316008316008316,0.021965317919075078,0.011901840490797566,0.024031731217918795,0.007578466174630316,0.015444015444015413,0.004753908183049882,0.03344495098236977,0.01098901098901095,0.0,0.014234875444839812,0.006582115909455677,0.011383320960158372,0.009043261005349912,0.026199587871651442,0.009823730230613892,0.015532335498446681,0.017622080679405627,0.01886704119850191,0.029016157685475052,0.027898966704936745,0.003089598352214118,0.0,0.02862182911376676,0.012187857961053927,0.018957345971563955,0.04110568330751807,0.018604651162790642
2020-05-22,0.030308529945553442,0.013953488372093092,0.03952035129201148,0.0365555215662281,0.028557427141086444,0.019350215002388982,0.004884621862893734,0.007087558608657618,0.005416862929816357,0.02274902866152373,0.012107095911260801,0.0,0.0031397174254317317,0.012274368231046884,0.014346238633232256,0.015168953814372221,0.01858397600685513,0.03290234416062221,0.018717139852786557,0.0,0.016902695294655157,0.025767870624230138,0.006501923178249713,0.01152938652938662,0.025438863963061387,0.02908433064291671,0.01045649629340617,0.016494845360824684,0.029713423831070784,0.015520795440766344,0.023467760309865637,0.006520292747837608,0.0175176534492123,0.004168920682852573,0.043683635227982576,0.01570048309178751,0.0,0.019195046439628438,0.010845295055821325,0.01125519941277231,0.01024060716977071,0.0461847389558232,0.009728163377949572,0.031794586577678974,0.015230544544126756,0.020034002665073825,0.020601775731667216,0.036747458952306467,0.0010266940451746365,0.0,0.02734233472621428,0.012946448780046138,0.019121447028423777,0.03284504463263915,0.017123287671232834
2020-05-21,0.019258998297222663,0.011467889908256979,0.042783644733279225,0.034823668289803766,0.028558616630699918,0.018826654167643175,0.006225755471481298,0.02013858813339109,0.02096509721246198,0.017012608049331135,0.010207801676995976,0.0,0.003129890453834161,0.012838801711840153,0.012700137528227184,0.019331957324340898,0.016667542983332506,0.0021371870547526317,0.02054087530966142,0.019919294728454995,0.02515723270440251,0.01996862350138473,0.008260742105703933,0.004576861227447049,0.027993713096300166,0.029682217714672054,0.013051200864931722,0.024340770791074995,0.01838289146037786,0.01719402985074625,0.01179875333926983,0.0048097504469795105,0.01748298411851068,0.0036530977625781613,0.03837665980923877,0.013476020610384554,0.0,0.013539316090956488,0.01262227832123708,0.012581659811275125,0.009537383613283046,0.01946805593638601,0.012572599931670592,0.023627706405534132,0.01931771475544597,0.021487454389837346,0.021313614615050103,0.028980823098470054,0.002051282051282133,0.01449275362318847,0.02534502621493906,0.010769987040264661,0.008620689655172376,0.025761772853185594,0.007856341189674598
2020-05-25,0.034160953972002917,0.06349206349206349,0.035367437029343085,0.034222158847853956,0.027375113533151696,0.010734549915657032,0.004259673504354966,0.008066227977074902,0.009636342778478912,0.013335498772917509,0.016126849512811292,0.002629272567922891,0.0015600624024960652,0.005281690140845008,0.010881046189957333,0.010409536846908596,0.014739346297062417,0.0031481669544024538,0.0050571457469403835,0.008542916183660099,0.018843120070114017,0.015077285329079704,0.006895047818818112,0.00891851956093448,0.027272727272727337,0.017860660581784815,0.013645372770239472,0.01980198019801982,0.014095649047105363,0.012794928982274856,0.02332233223322322,0.0052440980401984305,0.008525708289611744,0.0029481588694451055,0.033320125355714936,0.00899491591709034,0.0,0.013672432494148623,0.01371143658460583,0.013859020310633241,0.005660452044491837,0.01559978483055402,0.007355422093258568,0.040986484114446275,0.006653225806451557,0.006879520197565769,0.024891160325572592,0.029106899801067954,0.004094165813715467,0.0,0.022838274747196907,0.00866566451498807,0.010558069381598756,0.0091277342695113,0.0055679287305121505
2020-06-01,0.03241978609625673,0.014925373134328401,0.009380016051364404,0.026196056804081103,0.022357975140124164,0.00754817174935507,0.012772209189355621,0.011265529585175793,0.00636291330530625,0.011877838126613804,0.015671128276841806,0.0,0.0,0.018563922942206545,0.008939529638106514,0.007197493578706693,0.008562254727078056,0.022777890261186373,0.02143504075676761,0.010769346093300936,0.010322580645161228,0.010831337922777573,0.0396019182179137,0.018830093278702886,0.014400643604183472,0.016192503709438144,0.01699631495826126,0.007766990291262044,0.017303737323594026,0.008460825220213186,0.0073102558589550615,0.002948050733896368,0.014436207569254789,0.002516141915729131,0.023774663598968182,0.018604651162790642,0.0,0.01326274885253298,0.010298186289578792,0.014140938015555049,0.006770054317877694,0.025688559322033955,0.004220257234726743,0.024196947980777317,0.008211496094532311,0.017957252978276106,0.017037584264474992,0.020042730694882493,0.0020387359836901986,0.0,0.017732642858744097,0.02007539230297195,0.008955223880596996,0.007546563904945458,0.007751937984496138
2020-06-02,0.01278730980899967,0.044117647058823595,0.05600556577051141,0.050382910116888446,0.021082123431595434,0.007943379889319813,0.0055919513336453175,0.008328995314940135,0.0032742463588122384,0.01085847031079501,0.006687501365911119,0.0017482517482516613,0.0015576323987538387,0.009284731774415356,0.012969934081830559,0.012470575047640375,0.011521552377583566,0.003959220033653343,0.013497536945812794,0.01001186591515868,0.011919965942954525,0.014731192745442767,0.0035514111403203152,0.004192692735518033,0.011896264572924142,0.01701371254443873,0.022110478444132164,0.007707129094412402,0.018543046357615944,0.018043902999655304,0.013660618996798268,0.003896394436918138,0.02871794871794875,0.0036146818230107236,0.023290656496867346,0.007990867579908745,0.045454545454545414,0.01017118719430865,0.018104366347177825,0.008133860097606416,0.0075716110198869035,0.016008262328943923,0.008071509572410207,0.02197892657227518,0.006356773937226778,0.0540400998192927,0.02852559737292104,0.021045282266108023,0.0050864699898269805,0.0,0.018525045156174258,0.014437951185974462,0.013806706114398493,0.021142098273572385,0.00219780219780219
2020-06-03,0.004261893346118928,0.03822937625754519,0.04682352941176471,0.031849577897160364,0.01969834266308723,0.01015910958392463,0.0026059238232625237,0.0027878162106349524,0.014629754670267836,0.0229286721565487,0.014067689902959035,0.0,0.0,0.01873935264054505,0.008397974749277948,0.013285726147969745,0.01793475545786083,0.013605442176870763,0.01924759405074372,0.009472061091122752,0.01724863273033228,0.014334956502708218,0.00424068088134999,0.005282890252215511,0.014225252762755769,0.01885143570536818,0.0143249891477355,0.003824091778202643,0.017452604202313315,0.010386091668548314,0.009686249736786667,0.003237488006437861,0.01445663010967091,0.0027601281885036855,0.031977904964727744,0.01245753114382775,0.04347826086956519,0.012159559834937994,0.0168858338314406,0.014061779621945547,0.007191360020694537,0.022363405336721653,0.007080465854949702,0.019009262988320508,0.01875246742992509,0.021471140501265307,0.023246917576435377,0.03135684282504636,0.002024291497975783,0.014285714285714235,0.014403425679621051,0.007116231785835314,0.010214007782101131,0.03501014409821579,0.00328947368421062
2020-06-04,0.011723515993846467,0.050387596899224896,0.02575859743762643,0.04437833147390613,0.020845964105076886,0.011092213266287176,0.003434591910143725,0.0035008237232290185,0.011535048802129522,0.024150725032337172,0.017490526856628996,0.0017452006980802626,0.0015552099533437946,0.021404682274247522,0.007000378181350131,0.010817012210112331,0.027826855123674887,0.004960606944849788,0.028230805913209256,0.010401512947337821,0.011579818031431044,0.015696639516694644,0.0046361918261279556,0.003814205797592729,0.015571268498125956,0.014581546379120125,0.01897289586305284,0.02285714285714291,0.016884165209202218,0.018770949720670282,0.016892596454640252,0.0028506552804994367,0.026167076167076253,0.002778921366817677,0.04072485731789888,0.010067114093959662,0.08333333333333326,0.013318112633181167,0.014988978692138222,0.017276653784951135,0.007152855363357302,0.12055679840914735,0.006964977988041188,0.02798197770927202,0.016663437318349184,0.013986572890025473,0.02565208638886496,0.028414472437961802,0.036363636363636376,0.0,0.020275023984649865,0.009379205921938194,0.012036591237361671,0.023271009248090113,0.006557377049180246
2020-06-06,0.01651635906040272,0.04243542435424352,0.06797265316855117,0.026824925816023804,0.029231107169878756,0.00932494697579167,0.005111126529290688,0.0027703673301866516,0.008662280701754455,0.02168674698795181,0.015822252146103333,0.0,0.013975155279503104,0.01866404715127712,0.009332875212746394,0.013349547358465053,0.018574225278135792,0.015582655826558156,0.02504405899267237,0.010246442540733813,0.014717906786590351,0.01623296158612142,0.004840147751878687,0.07648399898674318,0.02689849338000294,0.012620772946859926,0.016029679406411868,0.003724394785847407,0.01733148111397753,0.020618556701030855,0.01579163248564397,0.004959084476712006,0.0381898719023106,0.0027422712427331852,0.03535134465237322,0.01439645625692143,0.0,0.01276755538865948,0.014043723758505822,0.024581005586592264,0.00612026317131642,0.024844720496894457,0.007569331158238102,0.03444828911956943,0.005717552887364308,0.016749428548908263,0.027940557969998503,0.04475962424019153,0.0009746588693957392,0.0,0.014125710464727437,0.02279261635901486,0.008087535680304514,0.01787907068127126,0.013029315960912058
2020-06-05,0.03383710733997014,0.024778761061946986,0.04710903196684302,0.052017107848803645,0.020844202039364434,0.008441723125973688,0.00823745973308787,0.007367236263174037,0.007609522774214561,0.02065712426805466,0.01373239436619711,0.0,0.012251148545176171,0.009000321440051362,0.007394095806581902,0.011440305074801982,0.009141196324770284,0.0022872391117887414,0.027870780924803107,0.01180522565320663,0.01692183722804197,0.01205427909488388,0.005606638259699537,0.007090863453815155,0.019302730539809465,0.015802969765638997,0.009920771615570034,0.0018552875695732052,0.010663892320696977,0.02020202020202011,0.013325257419745551,0.0034101484057402764,0.014760147601476037,0.0028423779391579806,0.04165544483346806,0.025836972343522557,0.0,0.009349012129879819,0.007995431182181711,0.0189749182115595,0.007591118771227201,0.06385281385281383,0.0,0.03441611536460276,0.017055144968732172,0.02170626768479389,0.023921552582409245,0.046015514809590874,0.01850048685491723,0.0,0.017823291848677147,0.009003503625845344,0.008022652194431323,0.013222023838247443,0.006430868167202508
2020-06-07,0.022800977897520225,0.015544041450777257,0.055139710781047846,0.03571036149873641,0.022067876141141474,0.005496874326363477,0.00342325071888272,0.009852717115286902,0.006796849714100661,0.018804780876493954,0.00874486647733086,0.0,0.00302571860816947,0.004460019114367553,0.006436098733998197,0.010546298249314523,0.01240302875458732,0.003042692783113088,0.002993221234263599,0.007747024438340633,0.018225039619651273,0.008502728102032675,0.0029476787030213725,0.006526886410368249,0.01399389357371339,0.013854643653868681,0.02223889760556652,0.0092592592592593,0.005854725599948596,0.018854013060880526,0.004781829049611552,0.0016535178439591736,0.015909090909090873,0.002033488440259301,0.02453388491482089,0.0159631074849238,0.03846153846153855,0.009577287397339429,0.012889518413597756,0.029323630136986356,0.006213289395902155,0.014242115971515812,0.0,0.02658810002874379,0.013228991988075256,0.01714784324139762,0.011601422539526007,0.01837181864149673,0.016252390057361454,0.0,0.025993481385509165,0.011991763233334618,0.0037453183520599342,0.011858836976710974,0.008519701810436597
2020-06-08,0.02073170731707319,0.03231292517006801,0.031087505571237628,0.03331211542541901,0.017348879141192652,0.0065030192589417,0.0028202328966520085,0.0030175015087507973,0.006108015430775771,0.015110276865321515,0.01263899860241846,0.0008710801393727596,0.0015082956259426794,0.013954963526799924,0.011501522604825398,0.0058703819661865,0.014545287693860764,0.01658925016589241,0.027034143772491914,0.005497705406853459,0.007003891050583633,0.007355827487925071,0.0018368846436442876,0.004580979648688421,0.012115998136000394,0.02883613202084545,0.011611611611611616,0.005504587155963359,0.00754765255213008,0.014680037216995734,0.007138607971445499,0.0020284593455324185,0.013646532438478687,0.0018595953290725387,0.025740964024338897,0.006634078212290451,0.03703703703703698,0.009382472190456292,0.007691231995525127,0.024537325847369562,0.00538743265709174,0.01223671013039107,0.01301729162618992,0.03597928041439169,0.006068407502758388,0.015143038305173162,0.01814399325854521,0.02432969215491565,0.011288805268109048,0.0,0.01124681833428709,0.02110596872007653,0.00792910447761197,0.010213687282311978,0.01372756071805692
2020-06-27,0.023751493428912696,0.021416803953871577,0.02287381578473391,0.03490759753593431,0.022027448673363814,0.005822002911001434,0.0019731470561552555,0.004813477737665384,0.009053147300031927,0.016888560157790833,0.015481548154815394,0.0,0.009036144578313143,0.009071004066312227,0.006005727827825602,0.011205353668975127,0.007236217267423406,0.005781424841477145,0.016237928382189626,0.013020411000162158,0.006955177743431129,0.008793033342369139,0.002537973095555257,0.004298192910292542,0.010589693642642173,0.01919180549302113,0.015634276667326308,0.010948905109489093,0.008633824276282454,0.02353540499235862,0.01043512502461108,0.001817662328188252,0.004745089384241785,0.0017987908996821567,0.02219731554632176,0.007284079084287187,0.0714285714285714,0.008368308571722771,0.021926172633916163,0.02029632636492784,0.006614282872488664,0.02754657154181528,0.003132591740186763,0.028918918918918957,0.009504660939499088,0.023808649006135774,0.02515324729069146,0.021085797382452753,0.008372093023255811,0.014084507042253502,0.009502253614563694,0.007931856366975243,0.008329477093937943,0.01281274751898609,0.01041666666666674
2020-06-26,0.026468116889179383,0.03548387096774186,0.05581772080574732,0.02857142857142847,0.02108637837443994,0.005329474464405459,0.00380271169560209,0.00359281437125758,0.006649778340722001,0.020775245484301097,0.013709153223423698,0.0,0.004477611940298498,0.011159330440173587,0.004358468704199536,0.008003078106964212,0.020744465897355235,0.01344335249397366,0.011605415860735047,0.009559748427673043,0.011895625479662275,0.009589708278051168,0.002570050727218387,0.0028685381193434,0.012826803112076846,0.020652714120050764,0.017277214861002754,0.012635379061371799,0.00862286002014101,0.0169221580728649,0.008963367108339781,0.0033374596470787665,0.015925315760571213,0.0017279022382059583,0.024389591634798036,0.01377410468319562,0.0,0.010545937388284576,0.015752308527973824,0.014322657648697001,0.005508621115557499,0.027772420443587187,0.0041425020712511085,0.034869976359338084,0.014665942422596334,0.018446079310963537,0.031537384415486036,0.02713822296067736,0.010147601476014678,0.0,0.008485059337430823,0.005582260815630402,0.0064249655805415085,0.10824362866869075,0.010309278350515427
2020-06-25,0.038928555186684255,0.03738317757009346,0.05149928287915673,0.043209876543209846,0.02547470725493972,0.005195899452324015,0.0025706361196924377,0.004972155926809885,0.00545244835902281,0.02520671585291634,0.016846400466336453,0.0026109660574411553,0.010401188707280795,0.01256897608828944,0.0064329317207709735,0.01061149706084441,0.016275898473584682,0.004848595736895112,0.008230110566131765,0.010012912579570932,0.011376564277588264,0.011794257577269818,0.004906102384884203,0.003823974792358076,0.015467128027681687,0.0,0.0167283871791597,0.0035650623885918886,0.018096723868954667,0.024275646045418986,0.005986867516415639,0.002842524161455362,0.012756756756756804,0.001880788164543068,0.03733194099986936,0.013247282608695565,0.0,0.010840176879342911,0.01951871657754012,0.030005883506569964,0.006559390738238635,0.0043160067554888215,0.006727595836506728,0.04327685766863376,0.01088508208422545,0.013636844145318738,0.02447077814873233,0.02957941765521488,0.013698630136986356,0.0,0.009007800371811259,0.008943716268311475,0.010943912448700521,0.01328296874351409,0.0295918367346939
