Unnamed: 0,Illinois,North Dakota,Washington,District of Columbia,Oklahoma,Oregon,Delaware,North Carolina,Missouri,Arizona,New Hampshire,Vermont,New Jersey,New York,Connecticut,Wisconsin,Virginia,Arkansas,Virgin Islands,Wyoming,California,Tennessee,Alaska,Texas,Utah,Mississippi,West Virginia,Hawaii,Massachusetts,Kansas,Kentucky,Idaho,Louisiana,Maine,Indiana,Minnesota,Colorado,South Carolina,Florida,Northern Mariana Islands,Michigan,Georgia,Nevada,Rhode Island,Pennsylvania,Guam,Ohio,Puerto Rico,Maryland,Iowa,Montana,New Mexico,South Dakota,Alabama,Nebraska
2020-04-14,0.11730728199716174,0.06290229595218454,0.09196286655596438,0.0791723104568741,0.09589068476977507,0.08135070225879816,0.13100134326169094,0.15505891653420112,0.12952245381731384,0.10350467016778493,0.11253066080479553,0.16574267348825664,0.07598934565221674,0.10930143421129956,0.11599331026586501,0.12389420584580235,0.10803575300200494,0.1055028267940521,0.11361751771318493,0.14416114035659824,0.06892537476922614,0.1551356177381313,0.12265972893172408,0.11605716999570323,0.07822774627678139,0.10226808287411568,0.10990497960111152,0.0635232117459332,0.13130971029216876,0.0894090378869804,0.0927977367881004,0.11390003863401872,0.13286003432423266,0.08552713523652357,0.09917310643104896,0.08289293501815312,0.2708333333333333,0.103825465120635,0.12448743056049202,0.0713996106648831,0.15014312775360544,0.11864923195086244,0.15273544141074574,0.11060924942185239,0.17595217253586662,0.09097456382360244,0.1317834532494277,0.09109681542074147,0.0886008625080781,0.05651485825627699,0.13776746427891073,0.06519572324988769,0.1285197749995454,0.08588244224869451,0.10475706485721963
2020-04-26,0.11484052002242102,0.05989169568101481,0.09213264525445643,0.07069707414859357,0.08598514145244844,0.07532760427216581,0.12651027112669685,0.15123687650526454,0.11824704916841522,0.09393995303045677,0.09925775198820252,0.17801154123634585,0.06534641137267339,0.0830274031259817,0.10676675015847667,0.1131467758171327,0.1065844145068138,0.10173310148721397,0.10813463615808525,0.12544812284352963,0.06051347555882729,0.14612025992569394,0.11476359684818056,0.09959746031638575,0.07558018132915037,0.09476056056871332,0.09879055377755175,0.05620482237274933,0.11208378716621448,0.07886891312133833,0.0846904691269603,0.10139095671492034,0.12532836110448603,0.08070781352940076,0.10532494376356949,0.07162195180472389,0.07083333333333333,0.09428222146993509,0.10158048908695047,0.0701314154408321,0.1421510888895875,0.10767361515674904,0.1533275172355027,0.09585162039608115,0.17218246964843462,0.06370392949912342,0.1165574633266819,0.08199723630442031,0.08375736147513968,0.05651485825627699,0.1293655331531718,0.06303182960211332,0.1210468458320166,0.07573078000034308,0.09789497808036013
2020-04-25,0.11006016999021558,0.06367614652428918,0.08320136860958434,0.06547647363076178,0.07648477119410396,0.06985905066879348,0.12356519665746582,0.15431493306521987,0.11226917012343236,0.0827160681983797,0.08588025578657203,0.17974968142634257,0.05834243930527638,0.05116482617867694,0.10520901365845023,0.10122389901038605,0.09984404369413813,0.09273083955624593,0.10335455898430637,0.08588533734132639,0.053970890237172206,0.13559101112113622,0.11033305816745413,0.08615237132314715,0.08148282808673757,0.09032927528044926,0.08609432608044326,0.0488116801661919,0.11456222459280103,0.07002066310984036,0.07529676946285715,0.09276658578056751,0.12035677752828733,0.07465403892800494,0.09341543537750577,0.06857814042351609,0.0375,0.08601281929955709,0.08478774517960831,0.06344842654038865,0.12662752986689038,0.11101659197688325,0.1507023117123645,0.0791583660083837,0.16072916702565432,0.06027816512822816,0.10836356654885584,0.07996742734526352,0.08071176293681667,0.03318152492294364,0.12034118113312861,0.047021711247958196,0.11114422979677116,0.06824552358391625,0.09242322416140122
2020-04-24,0.09538995346027648,0.058678683307647896,0.07724468946293273,0.07265813999240159,0.06849604489605018,0.06299382419651652,0.10621890846038373,0.14818034704055752,0.10060934368137006,0.07453827922834699,0.08332008264569975,0.17885288636606617,0.04733434124696182,0.040467214817601835,0.0951228723615201,0.09204746610013827,0.09375086807546112,0.08343028791441617,0.10567663383490591,0.07539674310295974,0.04934583561715942,0.12591706970251393,0.09978117806298356,0.07280678496380531,0.07693761540480519,0.08074047984644922,0.07636244536573814,0.04190677274984958,0.11384554996308296,0.06993308265188954,0.06611520465461664,0.08036397992231462,0.10556012192323687,0.06701107508256618,0.08669663030591865,0.0672406414445077,0.0375,0.07752576252595136,0.07729890518492125,0.05847506910244573,0.11253910155876005,0.09206523513339653,0.15415292725118585,0.0733788034647356,0.16632587484458433,0.06115009673369505,0.09694555643926016,0.06682317873953178,0.06851158875907398,0.030478822220240953,0.1114333294371366,0.04251383971082829,0.1033633298679562,0.060098089272428046,0.08645419319237024
2020-04-23,0.0929603541417046,0.053254440883405474,0.06592170361414552,0.07353995525123216,0.06458582622920278,0.05687087129069661,0.10341780186711591,0.12577224558305228,0.08672332841718619,0.06499036721381976,0.08235221460959641,0.1343258556777003,0.03903253270824602,0.036744838635324836,0.08435260446167177,0.0805871763158201,0.092357147723078,0.07515653068898265,0.09429545150222876,0.05641439247098225,0.048947873184813015,0.11860853517481458,0.09178048271955248,0.06584064702322256,0.07003244199773065,0.07852624268999589,0.07472965257931935,0.03592389988589795,0.10660068754580672,0.05976725251454903,0.05807598896834212,0.0727828951532458,0.10027079745175627,0.058912647549901956,0.0761937845627983,0.06274733861370944,0.05568181818181818,0.06900601030528747,0.06566806600224431,0.05033379821784893,0.0978022736042676,0.073817419211162,0.15003205592048394,0.06392901470945447,0.16679772133719206,0.0565841307856965,0.08884183368363696,0.054756304172657214,0.050537350688056835,0.019952506430767264,0.09912316378539485,0.0364327859672246,0.09608205315094283,0.05357322830917076,0.07328054049775948
2020-04-22,0.08750086197144918,0.04779727233844132,0.05763812748750624,0.06547743312662274,0.059631674272516734,0.052919479007412805,0.10133098541417992,0.11685057549292151,0.08283444311963986,0.06220338101641296,0.0815435400728535,0.11951396636104368,0.03584590499361264,0.03770031115068538,0.08126937303195461,0.07398895909110349,0.08697987000760701,0.06998737114482309,0.08285007619546732,0.05431466126919769,0.0507823298988051,0.10970837301265242,0.09150217904473086,0.059850198045314176,0.06866562016541185,0.07479246051733301,0.07587241779859955,0.03112721065392121,0.10227296844789065,0.055218367559284644,0.05474615373319466,0.06608018973061318,0.09103755191473549,0.057632365592903356,0.07119933215668373,0.05849513920021972,0.05568181818181818,0.06789472489372123,0.06134740463887374,0.045370907832055905,0.08790324992657986,0.06872892363594076,0.14419121137789997,0.05994221433753222,0.17192857335684378,0.0519369065516506,0.08569745591216363,0.04662264706093047,0.0404052950273747,0.019952506430767264,0.09498438667599171,0.030838860513198674,0.0848510428433429,0.05090369276384406,0.07255426845781453
2020-04-21,0.08237690381965972,0.046924082095638094,0.055821108201824246,0.058115490177226614,0.055825879370454176,0.05320516192353051,0.08729099896890714,0.10353464879260232,0.07987864531556561,0.055418480389221494,0.07671590148171265,0.12446994120381097,0.03360909827440042,0.03272293817709311,0.0771646690614604,0.06813843604307113,0.085311990631748,0.06505514630105594,0.0878300775259401,0.04272295314372549,0.04798874050947103,0.10510567336539796,0.08837018733405502,0.054675908069048096,0.06890482816581389,0.07654459726946976,0.06528719616283747,0.02680300306537713,0.09615295926814374,0.053771466311305006,0.05419155400695115,0.0625569421944031,0.08871620973490275,0.05410931759913144,0.06681092337631711,0.057470719903018996,0.05568181818181818,0.06582434891082932,0.05950597897251329,0.043768055714701104,0.08072396783676258,0.06160324057583146,0.13559365373804083,0.05853291023124353,0.16417172404177532,0.04949235983724137,0.07628660133435004,0.049317128185160104,0.035536378278362826,0.015190601668862502,0.0918245208427171,0.029290508064925242,0.08001284655687074,0.04741113446236911,0.06630937049863087
2020-04-20,0.0766155578657434,0.038304004683614355,0.057767695152324605,0.05519387924590694,0.053082798471659774,0.052524282169768864,0.08044432722196801,0.09696793750299947,0.07484836932107389,0.053266626485471924,0.06205446014632145,0.12222191607770456,0.02987806295458007,0.03216305334126047,0.07382278799443256,0.0633510924019697,0.08345081453988204,0.0676725910383424,0.0697099016161961,0.03579252231895267,0.04787519683921594,0.1043267758390781,0.08540692012888397,0.047486792780985124,0.06880287784882372,0.07102383300006772,0.05708011345767242,0.02848975005332894,0.09520423939302583,0.05328844626040434,0.05599183465116242,0.05864483804253913,0.0801111539725495,0.05121269137774914,0.06186456584025409,0.06384222117528363,0.06337412587412586,0.06657747572194936,0.053228346350325015,0.04226201445173519,0.07558015705380701,0.05543279459812084,0.1308404271749915,0.05418739680930287,0.1606883779955002,0.04833810360315235,0.07335636051650876,0.04949373731670535,0.03107548394134626,0.016839443023586215,0.0847309565088298,0.028410961255145868,0.0659994395460726,0.04614249353164464,0.06458912536369912
2020-04-19,0.0662177693439741,0.03377153173797006,0.056689572292691504,0.052007565141351374,0.049381491368259214,0.05262806063471124,0.07200086135785913,0.08596459016676658,0.06361204478388183,0.04980081890785867,0.052745525135764734,0.0740824963513355,0.02758973446047675,0.031130370012504644,0.06828578242310275,0.060214855301394546,0.08195666739363924,0.05617883681175926,0.0689770796965675,0.0332097811065397,0.04682536843234104,0.08417364396906409,0.08068733743587883,0.04277515612708897,0.06770811245979741,0.07120048106483454,0.05196051805312467,0.025362382242189268,0.09648720112525863,0.04585446935842643,0.05477671777339495,0.05560660050782813,0.07625383424407749,0.04756779214916337,0.0603562582940784,0.07820839669886523,0.02587412587412586,0.07116870383735506,0.05388253906189239,0.04065624428592121,0.06839835011867258,0.05431454022884783,0.12037568486204639,0.05251777040099541,0.14708920187927058,0.04558219561506559,0.06738757690771381,0.04699841428221277,0.028938965550990747,0.014617220801364007,0.08285519819696259,0.02686349599862493,0.055364719993390446,0.04304508568489346,0.06325986931829228
2020-04-18,0.05641801762220707,0.03135623869767701,0.050428002208003975,0.045825978385167845,0.045672274333094155,0.04610372590411602,0.06292605045592149,0.07763125683343325,0.06261184681772364,0.04583070616687842,0.04962756689011215,0.04193682975047597,0.02702944431312613,0.02049355478935847,0.06347707166963806,0.058620246071844004,0.08703645337987329,0.054627615521201475,0.06884726815004923,0.02732800385071666,0.044903589517164465,0.07645304567287257,0.07256381213020123,0.03911716014835413,0.06654427908508784,0.06591879614380139,0.04830728000033497,0.0203790687063558,0.0953512762248141,0.04221766356458872,0.054568490035417694,0.05280531040568659,0.0645325897013293,0.04302852155810649,0.05944462012309291,0.08183253650328391,0.02587412587412586,0.07759966347076278,0.04450536264119905,0.037617179474364756,0.06036486249033254,0.04655018183340044,0.10605958906892757,0.0461986383984616,0.13944867897107674,0.04365568791586133,0.0551997679469667,0.04493157364275311,0.026258109669636737,0.005921568627450975,0.07795834170982871,0.021365020421389512,0.054754895035739416,0.04186522255485802,0.03394792334952908
