date	state	roc_rolling_mean
2020-04-16	Georgia	0.17670279634108976
2020-04-16	Nevada	0.17533902916296024
2020-04-16	Rhode Island	0.1278628435351266
2020-04-16	Pennsylvania	0.16041231109032356
2020-04-16	Guam	0.10721228180956596
2020-04-16	Ohio	0.1384633451269247
2020-04-16	Puerto Rico	0.10058284817901615
2020-04-16	Maryland	0.10006748572000182
2020-04-16	Iowa	0.07625398869105961
2020-04-16	Montana	0.15247818965906687
2020-04-16	New Mexico	0.06463609184862772
2020-04-16	South Dakota	0.14620986793457433
2020-04-16	Alabama	0.09462394369920274
2020-04-16	Nebraska	0.10253994912390718
2020-04-15	Illinois	0.1168081723872739
2020-04-15	North Dakota	0.06901459924259941
2020-04-15	Washington	0.09988329380711386
2020-04-15	District of Columbia	0.08530937054949342
2020-04-15	Oklahoma	0.10572952735362082
2020-04-15	Oregon	0.09015929594169221
2020-04-15	Delaware	0.1449596056340287
2020-04-15	North Carolina	0.16621483051269575
2020-04-15	Missouri	0.14396844651776886
2020-04-15	Arizona	0.11510522372460572
2020-04-15	New Hampshire	0.13933454598967998
2020-04-15	Vermont	0.2909517755792776
2020-04-15	New Jersey	0.08056599449357148
2020-04-15	New York	0.13172924207525907
2020-04-15	Connecticut	0.12525775491689237
2020-04-15	Wisconsin	0.13629056088197375
2020-04-15	Virginia	0.116197244608007
2020-04-15	Arkansas	0.11607822019676994
2020-04-15	Virgin Islands	0.1249276270028024
2020-04-15	Wyoming	0.16899980051401506
2020-04-15	California	0.07446433580818718
2020-04-15	Tennessee	0.15993178765794758
2020-04-15	Alaska	0.12701680245606167
2020-04-15	Texas	0.12733592506818264
2020-04-15	Utah	0.07994121246035626
2020-04-15	Mississippi	0.10351557828236416
2020-04-15	West Virginia	0.13125226577174293
2020-04-15	Hawaii	0.07228027389282583
2020-04-15	Massachusetts	0.12473586371832215
2020-04-15	Kansas	0.08991074143260173
2020-04-15	Kentucky	0.1016181096212121
2020-04-15	Idaho	0.11930416459983309
2020-04-15	Louisiana	0.1343498262911883
2020-04-15	Maine	0.0917641475070404
2020-04-15	Indiana	0.1093798160594837
2020-04-15	Minnesota	0.0951435403863193
2020-04-15	Colorado	0.2708333333333333
2020-04-15	South Carolina	0.11094760477661814
2020-04-15	Florida	0.13556358281311484
2020-04-15	Northern Mariana Islands	0.081288404911167
2020-04-15	Michigan	0.16086263563861938
2020-04-15	Georgia	0.14985621264792237
2020-04-15	Nevada	0.15566696723474066
2020-04-15	Rhode Island	0.11791239354018275
2020-04-15	Pennsylvania	0.16304165799447962
2020-04-15	Guam	0.10247041400882102
2020-04-15	Ohio	0.14076582258448778
2020-04-15	Puerto Rico	0.09493432200018352
2020-04-15	Maryland	0.09493296839979785
2020-04-15	Iowa	0.054514858256276985
2020-04-15	Montana	0.14863715291160212
2020-04-15	New Mexico	0.06447366248880101
2020-04-15	South Dakota	0.1377629969000455
2020-04-15	Alabama	0.08600106893246004
2020-04-15	Nebraska	0.1251881704677807
2020-04-14	Illinois	0.11730728199716174
2020-04-14	North Dakota	0.06290229595218454
2020-04-14	Washington	0.09196286655596438
2020-04-14	District of Columbia	0.0791723104568741
2020-04-14	Oklahoma	0.09589068476977507
2020-04-14	Oregon	0.08135070225879816
2020-04-14	Delaware	0.13100134326169094
2020-04-14	North Carolina	0.15505891653420112
2020-04-14	Missouri	0.12952245381731384
2020-04-14	Arizona	0.10350467016778493
2020-04-14	New Hampshire	0.11253066080479553
2020-04-14	Vermont	0.16574267348825664
2020-04-14	New Jersey	0.07598934565221674
2020-04-14	New York	0.10930143421129956
2020-04-14	Connecticut	0.11599331026586501
2020-04-14	Wisconsin	0.12389420584580235
2020-04-14	Virginia	0.10803575300200494
2020-04-14	Arkansas	0.1055028267940521
2020-04-14	Virgin Islands	0.11361751771318493
2020-04-14	Wyoming	0.14416114035659824
2020-04-14	California	0.06892537476922614
2020-04-14	Tennessee	0.1551356177381313
2020-04-14	Alaska	0.12265972893172408
2020-04-14	Texas	0.11605716999570323
2020-04-14	Utah	0.07822774627678139
2020-04-14	Mississippi	0.10226808287411568
2020-04-14	West Virginia	0.10990497960111152
2020-04-14	Hawaii	0.0635232117459332
2020-04-14	Massachusetts	0.13130971029216876
2020-04-14	Kansas	0.0894090378869804
2020-04-14	Kentucky	0.0927977367881004
2020-04-14	Idaho	0.11390003863401872
2020-04-14	Louisiana	0.13286003432423266
2020-04-14	Maine	0.08552713523652357
2020-04-14	Indiana	0.09917310643104896
2020-04-14	Minnesota	0.08289293501815312
2020-04-14	Colorado	0.2708333333333333
2020-04-14	South Carolina	0.103825465120635
2020-04-14	Florida	0.12448743056049202
2020-04-14	Northern Mariana Islands	0.0713996106648831
2020-04-14	Michigan	0.15014312775360544
2020-04-14	Georgia	0.11864923195086244
2020-04-14	Nevada	0.15273544141074574
2020-04-14	Rhode Island	0.11060924942185239
2020-04-14	Pennsylvania	0.17595217253586662
2020-04-14	Guam	0.09097456382360244
2020-04-14	Ohio	0.1317834532494277
2020-04-14	Puerto Rico	0.09109681542074147
2020-04-14	Maryland	0.0886008625080781
2020-04-14	Iowa	0.05651485825627699
2020-04-14	Montana	0.13776746427891073
2020-04-14	New Mexico	0.06519572324988769
2020-04-14	South Dakota	0.1285197749995454
2020-04-14	Alabama	0.08588244224869451
2020-04-14	Nebraska	0.10475706485721963
2020-04-26	Illinois	0.11484052002242102
2020-04-26	North Dakota	0.05989169568101481
2020-04-26	Washington	0.09213264525445643
2020-04-26	District of Columbia	0.07069707414859357
2020-04-26	Oklahoma	0.08598514145244844
2020-04-26	Oregon	0.07532760427216581
2020-04-26	Delaware	0.12651027112669685
2020-04-26	North Carolina	0.15123687650526454
2020-04-26	Missouri	0.11824704916841522
2020-04-26	Arizona	0.09393995303045677
2020-04-26	New Hampshire	0.09925775198820252
2020-04-26	Vermont	0.17801154123634585
2020-04-26	New Jersey	0.06534641137267339
2020-04-26	New York	0.0830274031259817
2020-04-26	Connecticut	0.10676675015847667
2020-04-26	Wisconsin	0.1131467758171327
2020-04-26	Virginia	0.1065844145068138
2020-04-26	Arkansas	0.10173310148721397
2020-04-26	Virgin Islands	0.10813463615808525
2020-04-26	Wyoming	0.12544812284352963
2020-04-26	California	0.06051347555882729
2020-04-26	Tennessee	0.14612025992569394
2020-04-26	Alaska	0.11476359684818056
2020-04-26	Texas	0.09959746031638575
2020-04-26	Utah	0.07558018132915037
2020-04-26	Mississippi	0.09476056056871332
2020-04-26	West Virginia	0.09879055377755175
2020-04-26	Hawaii	0.05620482237274933
2020-04-26	Massachusetts	0.11208378716621448
2020-04-26	Kansas	0.07886891312133833
2020-04-26	Kentucky	0.0846904691269603
2020-04-26	Idaho	0.10139095671492034
2020-04-26	Louisiana	0.12532836110448603
2020-04-26	Maine	0.08070781352940076
2020-04-26	Indiana	0.10532494376356949
2020-04-26	Minnesota	0.07162195180472389
2020-04-26	Colorado	0.07083333333333333
2020-04-26	South Carolina	0.09428222146993509
2020-04-26	Florida	0.10158048908695047
2020-04-26	Northern Mariana Islands	0.0701314154408321
2020-04-26	Michigan	0.1421510888895875
2020-04-26	Georgia	0.10767361515674904
2020-04-26	Nevada	0.1533275172355027
2020-04-26	Rhode Island	0.09585162039608115
2020-04-26	Pennsylvania	0.17218246964843462
2020-04-26	Guam	0.06370392949912342
2020-04-26	Ohio	0.1165574633266819
2020-04-26	Puerto Rico	0.08199723630442031
2020-04-26	Maryland	0.08375736147513968
2020-04-26	Iowa	0.05651485825627699
2020-04-26	Montana	0.1293655331531718
2020-04-26	New Mexico	0.06303182960211332
2020-04-26	South Dakota	0.1210468458320166
2020-04-26	Alabama	0.07573078000034308
2020-04-26	Nebraska	0.09789497808036013
2020-04-25	Illinois	0.11006016999021558
2020-04-25	North Dakota	0.06367614652428918
2020-04-25	Washington	0.08320136860958434
2020-04-25	District of Columbia	0.06547647363076178
2020-04-25	Oklahoma	0.07648477119410396
2020-04-25	Oregon	0.06985905066879348
2020-04-25	Delaware	0.12356519665746582
2020-04-25	North Carolina	0.15431493306521987
2020-04-25	Missouri	0.11226917012343236
2020-04-25	Arizona	0.0827160681983797
2020-04-25	New Hampshire	0.08588025578657203
2020-04-25	Vermont	0.17974968142634257
2020-04-25	New Jersey	0.05834243930527638
2020-04-25	New York	0.05116482617867694
2020-04-25	Connecticut	0.10520901365845023
2020-04-25	Wisconsin	0.10122389901038605
2020-04-25	Virginia	0.09984404369413813
2020-04-25	Arkansas	0.09273083955624593
2020-04-25	Virgin Islands	0.10335455898430637
2020-04-25	Wyoming	0.08588533734132639
2020-04-25	California	0.053970890237172206
2020-04-25	Tennessee	0.13559101112113622
2020-04-25	Alaska	0.11033305816745413
2020-04-25	Texas	0.08615237132314715
2020-04-25	Utah	0.08148282808673757
2020-04-25	Mississippi	0.09032927528044926
2020-04-25	West Virginia	0.08609432608044326
2020-04-25	Hawaii	0.0488116801661919
2020-04-25	Massachusetts	0.11456222459280103
2020-04-25	Kansas	0.07002066310984036
2020-04-25	Kentucky	0.07529676946285715
2020-04-25	Idaho	0.09276658578056751
2020-04-25	Louisiana	0.12035677752828733
2020-04-25	Maine	0.07465403892800494
2020-04-25	Indiana	0.09341543537750577
2020-04-25	Minnesota	0.06857814042351609
2020-04-25	Colorado	0.0375
2020-04-25	South Carolina	0.08601281929955709
2020-04-25	Florida	0.08478774517960831
2020-04-25	Northern Mariana Islands	0.06344842654038865
2020-04-25	Michigan	0.12662752986689038
2020-04-25	Georgia	0.11101659197688325
2020-04-25	Nevada	0.1507023117123645
2020-04-25	Rhode Island	0.0791583660083837
2020-04-25	Pennsylvania	0.16072916702565432
2020-04-25	Guam	0.06027816512822816
2020-04-25	Ohio	0.10836356654885584
2020-04-25	Puerto Rico	0.07996742734526352
2020-04-25	Maryland	0.08071176293681667
2020-04-25	Iowa	0.03318152492294364
2020-04-25	Montana	0.12034118113312861
2020-04-25	New Mexico	0.047021711247958196
2020-04-25	South Dakota	0.11114422979677116
2020-04-25	Alabama	0.06824552358391625
2020-04-25	Nebraska	0.09242322416140122
2020-04-24	Illinois	0.09538995346027648
2020-04-24	North Dakota	0.058678683307647896
2020-04-24	Washington	0.07724468946293273
2020-04-24	District of Columbia	0.07265813999240159
2020-04-24	Oklahoma	0.06849604489605018
2020-04-24	Oregon	0.06299382419651652
2020-04-24	Delaware	0.10621890846038373
2020-04-24	North Carolina	0.14818034704055752
2020-04-24	Missouri	0.10060934368137006
2020-04-24	Arizona	0.07453827922834699
2020-04-24	New Hampshire	0.08332008264569975
2020-04-24	Vermont	0.17885288636606617
2020-04-24	New Jersey	0.04733434124696182
2020-04-24	New York	0.040467214817601835
2020-04-24	Connecticut	0.0951228723615201
2020-04-24	Wisconsin	0.09204746610013827
2020-04-24	Virginia	0.09375086807546112
2020-04-24	Arkansas	0.08343028791441617
2020-04-24	Virgin Islands	0.10567663383490591
2020-04-24	Wyoming	0.07539674310295974
2020-04-24	California	0.04934583561715942
2020-04-24	Tennessee	0.12591706970251393
2020-04-24	Alaska	0.09978117806298356
2020-04-24	Texas	0.07280678496380531
2020-04-24	Utah	0.07693761540480519
2020-04-24	Mississippi	0.08074047984644922
2020-04-24	West Virginia	0.07636244536573814
2020-04-24	Hawaii	0.04190677274984958
2020-04-24	Massachusetts	0.11384554996308296
2020-04-24	Kansas	0.06993308265188954
2020-04-24	Kentucky	0.06611520465461664
2020-04-24	Idaho	0.08036397992231462
2020-04-24	Louisiana	0.10556012192323687
2020-04-24	Maine	0.06701107508256618
2020-04-24	Indiana	0.08669663030591865
2020-04-24	Minnesota	0.0672406414445077
2020-04-24	Colorado	0.0375
2020-04-24	South Carolina	0.07752576252595136
2020-04-24	Florida	0.07729890518492125
2020-04-24	Northern Mariana Islands	0.05847506910244573
2020-04-24	Michigan	0.11253910155876005
2020-04-24	Georgia	0.09206523513339653
2020-04-24	Nevada	0.15415292725118585
2020-04-24	Rhode Island	0.0733788034647356
2020-04-24	Pennsylvania	0.16632587484458433
2020-04-24	Guam	0.06115009673369505
2020-04-24	Ohio	0.09694555643926016
2020-04-24	Puerto Rico	0.06682317873953178
2020-04-24	Maryland	0.06851158875907398
2020-04-24	Iowa	0.030478822220240953
2020-04-24	Montana	0.1114333294371366
2020-04-24	New Mexico	0.04251383971082829
2020-04-24	South Dakota	0.1033633298679562
2020-04-24	Alabama	0.060098089272428046
2020-04-24	Nebraska	0.08645419319237024
2020-04-23	Illinois	0.0929603541417046
2020-04-23	North Dakota	0.053254440883405474
2020-04-23	Washington	0.06592170361414552
2020-04-23	District of Columbia	0.07353995525123216
2020-04-23	Oklahoma	0.06458582622920278
2020-04-23	Oregon	0.05687087129069661
2020-04-23	Delaware	0.10341780186711591
2020-04-23	North Carolina	0.12577224558305228
2020-04-23	Missouri	0.08672332841718619
2020-04-23	Arizona	0.06499036721381976
2020-04-23	New Hampshire	0.08235221460959641
2020-04-23	Vermont	0.1343258556777003
2020-04-23	New Jersey	0.03903253270824602
2020-04-23	New York	0.036744838635324836
2020-04-23	Connecticut	0.08435260446167177
2020-04-23	Wisconsin	0.0805871763158201
2020-04-23	Virginia	0.092357147723078
2020-04-23	Arkansas	0.07515653068898265
2020-04-23	Virgin Islands	0.09429545150222876
2020-04-23	Wyoming	0.05641439247098225
2020-04-23	California	0.048947873184813015
2020-04-23	Tennessee	0.11860853517481458
2020-04-23	Alaska	0.09178048271955248
2020-04-23	Texas	0.06584064702322256
2020-04-23	Utah	0.07003244199773065
2020-04-23	Mississippi	0.07852624268999589
2020-04-23	West Virginia	0.07472965257931935
2020-04-23	Hawaii	0.03592389988589795
2020-04-23	Massachusetts	0.10660068754580672
2020-04-23	Kansas	0.05976725251454903
2020-04-23	Kentucky	0.05807598896834212
2020-04-23	Idaho	0.0727828951532458
2020-04-23	Louisiana	0.10027079745175627
2020-04-23	Maine	0.058912647549901956
2020-04-23	Indiana	0.0761937845627983
2020-04-23	Minnesota	0.06274733861370944
2020-04-23	Colorado	0.05568181818181818
2020-04-23	South Carolina	0.06900601030528747
2020-04-23	Florida	0.06566806600224431
2020-04-23	Northern Mariana Islands	0.05033379821784893
2020-04-23	Michigan	0.0978022736042676
2020-04-23	Georgia	0.073817419211162
2020-04-23	Nevada	0.15003205592048394
2020-04-23	Rhode Island	0.06392901470945447
2020-04-23	Pennsylvania	0.16679772133719206
2020-04-23	Guam	0.0565841307856965
2020-04-23	Ohio	0.08884183368363696
2020-04-23	Puerto Rico	0.054756304172657214
2020-04-23	Maryland	0.050537350688056835
2020-04-23	Iowa	0.019952506430767264
2020-04-23	Montana	0.09912316378539485
2020-04-23	New Mexico	0.0364327859672246
2020-04-23	South Dakota	0.09608205315094283
2020-04-23	Alabama	0.05357322830917076
2020-04-23	Nebraska	0.07328054049775948
2020-04-22	Illinois	0.08750086197144918
2020-04-22	North Dakota	0.04779727233844132
2020-04-22	Washington	0.05763812748750624
2020-04-22	District of Columbia	0.06547743312662274
2020-04-22	Oklahoma	0.059631674272516734
2020-04-22	Oregon	0.052919479007412805
2020-04-22	Delaware	0.10133098541417992
2020-04-22	North Carolina	0.11685057549292151
2020-04-22	Missouri	0.08283444311963986
2020-04-22	Arizona	0.06220338101641296
2020-04-22	New Hampshire	0.0815435400728535
2020-04-22	Vermont	0.11951396636104368
2020-04-22	New Jersey	0.03584590499361264
2020-04-22	New York	0.03770031115068538
2020-04-22	Connecticut	0.08126937303195461
2020-04-22	Wisconsin	0.07398895909110349
2020-04-22	Virginia	0.08697987000760701
2020-04-22	Arkansas	0.06998737114482309
2020-04-22	Virgin Islands	0.08285007619546732
2020-04-22	Wyoming	0.05431466126919769
2020-04-22	California	0.0507823298988051
2020-04-22	Tennessee	0.10970837301265242
2020-04-22	Alaska	0.09150217904473086
2020-04-22	Texas	0.059850198045314176
2020-04-22	Utah	0.06866562016541185
2020-04-22	Mississippi	0.07479246051733301
2020-04-22	West Virginia	0.07587241779859955
2020-04-22	Hawaii	0.03112721065392121
2020-04-22	Massachusetts	0.10227296844789065
2020-04-22	Kansas	0.055218367559284644
2020-04-22	Kentucky	0.05474615373319466
2020-04-22	Idaho	0.06608018973061318
2020-04-22	Louisiana	0.09103755191473549
2020-04-22	Maine	0.057632365592903356
2020-04-22	Indiana	0.07119933215668373
2020-04-22	Minnesota	0.05849513920021972
2020-04-22	Colorado	0.05568181818181818
2020-04-22	South Carolina	0.06789472489372123
2020-04-22	Florida	0.06134740463887374
2020-04-22	Northern Mariana Islands	0.045370907832055905
2020-04-22	Michigan	0.08790324992657986
2020-04-22	Georgia	0.06872892363594076
2020-04-22	Nevada	0.14419121137789997
2020-04-22	Rhode Island	0.05994221433753222
2020-04-22	Pennsylvania	0.17192857335684378
2020-04-22	Guam	0.0519369065516506
2020-04-22	Ohio	0.08569745591216363
2020-04-22	Puerto Rico	0.04662264706093047
2020-04-22	Maryland	0.0404052950273747
2020-04-22	Iowa	0.019952506430767264
2020-04-22	Montana	0.09498438667599171
2020-04-22	New Mexico	0.030838860513198674
2020-04-22	South Dakota	0.0848510428433429
2020-04-22	Alabama	0.05090369276384406
2020-04-22	Nebraska	0.07255426845781453
2020-04-21	Illinois	0.08237690381965972
2020-04-21	North Dakota	0.046924082095638094
2020-04-21	Washington	0.055821108201824246
2020-04-21	District of Columbia	0.058115490177226614
2020-04-21	Oklahoma	0.055825879370454176
2020-04-21	Oregon	0.05320516192353051
2020-04-21	Delaware	0.08729099896890714
2020-04-21	North Carolina	0.10353464879260232
2020-04-21	Missouri	0.07987864531556561
2020-04-21	Arizona	0.055418480389221494
2020-04-21	New Hampshire	0.07671590148171265
2020-04-21	Vermont	0.12446994120381097
2020-04-21	New Jersey	0.03360909827440042
2020-04-21	New York	0.03272293817709311
2020-04-21	Connecticut	0.0771646690614604
2020-04-21	Wisconsin	0.06813843604307113
2020-04-21	Virginia	0.085311990631748
2020-04-21	Arkansas	0.06505514630105594
2020-04-21	Virgin Islands	0.0878300775259401
2020-04-21	Wyoming	0.04272295314372549
2020-04-21	California	0.04798874050947103
2020-04-21	Tennessee	0.10510567336539796
2020-04-21	Alaska	0.08837018733405502
2020-04-21	Texas	0.054675908069048096
2020-04-21	Utah	0.06890482816581389
2020-04-21	Mississippi	0.07654459726946976
2020-04-21	West Virginia	0.06528719616283747
2020-04-21	Hawaii	0.02680300306537713
2020-04-21	Massachusetts	0.09615295926814374
2020-04-21	Kansas	0.053771466311305006
2020-04-21	Kentucky	0.05419155400695115
2020-04-21	Idaho	0.0625569421944031
2020-04-21	Louisiana	0.08871620973490275
2020-04-21	Maine	0.05410931759913144
2020-04-21	Indiana	0.06681092337631711
2020-04-21	Minnesota	0.057470719903018996
2020-04-21	Colorado	0.05568181818181818
2020-04-21	South Carolina	0.06582434891082932
2020-04-21	Florida	0.05950597897251329
2020-04-21	Northern Mariana Islands	0.043768055714701104
2020-04-21	Michigan	0.08072396783676258
2020-04-21	Georgia	0.06160324057583146
2020-04-21	Nevada	0.13559365373804083
2020-04-21	Rhode Island	0.05853291023124353
2020-04-21	Pennsylvania	0.16417172404177532
2020-04-21	Guam	0.04949235983724137
2020-04-21	Ohio	0.07628660133435004
2020-04-21	Puerto Rico	0.049317128185160104
2020-04-21	Maryland	0.035536378278362826
2020-04-21	Iowa	0.015190601668862502
2020-04-21	Montana	0.0918245208427171
2020-04-21	New Mexico	0.029290508064925242
2020-04-21	South Dakota	0.08001284655687074
2020-04-21	Alabama	0.04741113446236911
2020-04-21	Nebraska	0.06630937049863087
2020-04-20	Illinois	0.0766155578657434
2020-04-20	North Dakota	0.038304004683614355
2020-04-20	Washington	0.057767695152324605
2020-04-20	District of Columbia	0.05519387924590694
2020-04-20	Oklahoma	0.053082798471659774
2020-04-20	Oregon	0.052524282169768864
2020-04-20	Delaware	0.08044432722196801
2020-04-20	North Carolina	0.09696793750299947
2020-04-20	Missouri	0.07484836932107389
2020-04-20	Arizona	0.053266626485471924
2020-04-20	New Hampshire	0.06205446014632145
2020-04-20	Vermont	0.12222191607770456
2020-04-20	New Jersey	0.02987806295458007
2020-04-20	New York	0.03216305334126047
2020-04-20	Connecticut	0.07382278799443256
2020-04-20	Wisconsin	0.0633510924019697
2020-04-20	Virginia	0.08345081453988204
2020-04-20	Arkansas	0.0676725910383424
2020-04-20	Virgin Islands	0.0697099016161961
2020-04-20	Wyoming	0.03579252231895267
2020-04-20	California	0.04787519683921594
2020-04-20	Tennessee	0.1043267758390781
2020-04-20	Alaska	0.08540692012888397
2020-04-20	Texas	0.047486792780985124
2020-04-20	Utah	0.06880287784882372
2020-04-20	Mississippi	0.07102383300006772
2020-04-20	West Virginia	0.05708011345767242
2020-04-20	Hawaii	0.02848975005332894
2020-04-20	Massachusetts	0.09520423939302583
2020-04-20	Kansas	0.05328844626040434
2020-04-20	Kentucky	0.05599183465116242
2020-04-20	Idaho	0.05864483804253913
2020-04-20	Louisiana	0.0801111539725495
2020-04-20	Maine	0.05121269137774914
2020-04-20	Indiana	0.06186456584025409
2020-04-20	Minnesota	0.06384222117528363
2020-04-20	Colorado	0.06337412587412586
2020-04-20	South Carolina	0.06657747572194936
2020-04-20	Florida	0.053228346350325015
2020-04-20	Northern Mariana Islands	0.04226201445173519
2020-04-20	Michigan	0.07558015705380701
2020-04-20	Georgia	0.05543279459812084
2020-04-20	Nevada	0.1308404271749915
